No,URL,Title,Topic,Tags,NSMI-TLT,Body
91,http://www.communitylegalaid.org/node/99,Termination of Parental Rights,"Adjudication/Delinquent
Adoption
Child Abuse/Neglect
Dependant
Foster Care
Parental Rights & Obligations
Termination of Parental Rights",,Family Law,"A motion to terminate a parent’s rights is usually the last step taken by a children’s service’s agency. Before that, parent’s may be given time to improve their situation. Often parents are required to participate in a case plan. The case plan sets out the issues that parents must solve or improve. Parents may be required to take classes, get stable housing or seek counseling. If the situation doesn’t improve the agency will take further steps.

Motion for Permanent Custody If a child has been in the temporary custody of an agency for 12 months in a 24 month period, the agency is required to file a motion for permanent custody. The agency may file for permanent custody if the child was neglected, abused or dependent.

Whether the agency files a motion for permanent custody depends on certain factors. It depends on the situation that lead to the placement of the child with the agency. It depends on the progress made by the parents to over-come those problems.

The agency must establish that it is in the child’s best interest to grant permanent custody.

The agency must also prove that:


	the child cannot be placed with his parents in a reasonable time; or
	should not be placed with his parents; or
	the child is abandoned; or
	the child is orphaned and no relatives can take him; or
	the child has been in the temporary custody of an agency for 12 of 24 consecutive months.


The agency must make a good faith effort to implement a case plan to reunify the parents and child. However, the agency does not have to implement every part of the case plan. A court will grant permanent custody if the parents fail to meet the plan requirements.

Once an order granting permanent custody is issued, the parents are no longer parties in the case, except as to appeal.

Right to Appointed Counsel:

Parents must receive proper notice that a motion for permanent custody has been filed. Parents have legal rights. Those rights include the right to a full hearing and the right to appointed counsel. Parents should call the court to request an attorney immediately.

This article is meant to give you general information and not to give you specific legal advice. Prepared by Community Legal Aid Services, Inc. Updated May 2012. CE-42-F168-CLAS
"
92,http://www.communitylegalaid.org/node/100,Emancipation Fact Sheet,"Emancipation
Termination of Parental Rights",,Family Law,"Parents Seeking to Terminate Parental Rights:

There is no legal action to end your own responsibilities as a parent. No parent may terminate the rights of the other parent.

However, step-parents may seek to adopt a child. Probate Court will usually grant a step-parent adoption if the other parent has failed to communicate or support the child for over a one year. If the adoption is granted, parental rights and the duty to support end.

A parent may consent to the adoption of his or her child by another. An adoption terminates all parental rights.

Emancipation:

There is no Ohio law that allows a parent to emancipate a child in order to end the duty to support. The duty to support can continue beyond age 18. This can occur if the child is not able to support himself due to pre-existing physical or mental disabilities.

A minor may become emancipated by marriage, self-support and /or residence beyond the care and control of parents. The emancipation of a child who is capable of supporting himself discharges parents from their duty to provide support. However, if the child becomes unable to support himself, the duty to support may revive.

A child may seek to have himself declared emancipated in Probate Court in order to sue for injury and to settle a claim.

This article is meant to give you general information and not to give you specific legal advice. Prepared by Community Legal Aid Services, Inc. Updated May 2012. CE-43-F169-CLAS
"
93,http://www.communitylegalaid.org/node/101,Guardianship for a Child Fact Sheet,Guardianship,,Family Law,"A guardian is usually an adult person, agency or trust department of a bank appointed by the Probate Court to take responsibility for the care and management of a person and or his property (estate).

Why does a child need a guardian?

A guardian may be appointed for a child who is under 18 years old because the parents are deceased or because the parents are unable or unsuitable to care for the child.

Money Settlement

Parents do not have an absolute right to settle personal injury claims on behalf of their minor child. The Probate Court must approve of such settlements. If the settlement is more than $10,000, the Court will require the appointment of a guardian of the estate. Insurance companies may require a guardian to be appointed before settling a claim. Personal injury or damage claims by minors may be settled without the appointment of a guardian if the settlement of the claim will be less than $10,000.

Who Chooses the Guardian?

Probate Court appoints a guardian to serve both for the person and the estate of the ward. A separate guardian for the estate is only appointed if the court decides it’s necessary. A minor over age 14 or the parents through a will may request a specific person to be the guardian for a minor.

What Is the Appointment Procedure?

An ‘interested party’ or the Probate Court itself may file to have a guardian appointed. The application is filed in the county where the ward lives. The application must include a statement by the guardian that he is willing to act as guardian and a bond as required by law.

The child’s parents are served with the application. They receive notice of the date and time of a hearing. The hearing is held by a judge or magistrate. The court determines if a guardian is necessary, suitable and understands his duties.

What Are The Types of Guardianships?

A guardian may be appointed as either guardian of the person, the estate or both. A guardian of the person controls and protects the minor child. A guardian of the estate controls and protects the property of the child.

Responsibilities of the Guardian

Accounting:

A guardian must file an inventory within 30 days after appointment. A guardian of the estate must file a written account with the Court at least every two years. The account shows the income and expenses of the child’s estate.

Citations:

If a guardian fails to timely file a report, inventory or accounting, the Court may cite a guardian to appear. The Court may issue a fine, reduce the guardian's fee, or remove the guardian.

Prior Approval:

The guardian must obtain the approval of Probate Court before entering into a contract or lease, selling assets or settling any personal injury claim for the ward.

Removal:

The Court may at any time remove the guardian if required for the best interest of the ward.

Terminating guardianship

A guardian may apply to end a guardianship if the estate is less than $10,000. After approval by the court, the funds may be transferred either:


	to an account to be given to the child when the child is 18; or
	to be delivered to a parent of the minor.


Custody vs. Guardianship

Non-parents may seek legal control over minors by filing for guardianship in Probate Court or for legal custody in Juvenile Court. Probate Court has jurisdiction over the estates of minors and over insurance settlements.

This article is meant to give you general information and not to give you specific legal advice. Prepared by Community Legal Aid Services, Inc. Updated May 2012. CE-44-F170-CLAS
"
94,http://www.communitylegalaid.org/node/104,What You Should Know About Child Support,Child Support,,Family Law,"Child support is ordered by a court, the Child Support Enforcement Agency or established by agreement of the parties.

Who pays child support?

In general, the “non-residential” parent pays child support to the “residential” parent. In shared parenting plans, the amount of support may be directly related to the amount of time the child spends in each parent’s home.

How is child support calculated?

Child support is calculated according to a written formula in state law. That formula combines the father’s and mother’s gross income. Certain deductions can be taken for local income tax and child or spousal support for other children or former spouses. In addition the value of a federal dependency exemption for each dependent in your household can be deducted from your gross income. For example, assume you have a child by a new marriage and a non-residential child from a previous marriage. You would reduce your gross income by the amount of the child dependency deduction before calculating support for the child of your earlier marriage. If you were ordered to pay spousal support to a former spouse, the amount of the spousal support is deducted from your gross income and added to your former spouse’s income.

The total of both parents’ adjusted gross income is added together. The child support guideline chart shows the amount of support based on the parents’ income category. The paying parent will pay a pro-rated share of that amount. For example, if Mom earns $10,000 per year, and Dad earns $30,000, the combined gross income is $40,000. If Dad is the parent paying support, he must pay 75% of the guideline amount, because he earns 75% of the total combined parental income.

What about day care expenses or health insurance costs?

Work-related day care expenses and health insurance coverage for the child are added to the amount of child support. For example, assume the guideline amount is $4,000 per year. Mom also pays $1500 per year for day care while at work. Dad pays $500 per year for the child’s medical insurance coverage. The total child support cost is $6,000 per year. This total cost is divided between the parents based on each parent’s percentage of their total earnings.

The court usually orders health insurance coverage, if available at reasonable cost. If no affordable coverage is available, the parents must share the health care costs. Each parent is usually order to pay uncovered medical costs based on their percentage of the parent’s total earnings; the residential parent pays the first $100 per year.

If I pay child support, do I automatically get to claim the child on my tax return?

Federal tax law gives the dependency exemption to the custodial parent. However, state courts have the power to award the exemption to the non-custodial parent if it will result in a net tax saving that benefit the child.

How long does child support last?

&nbsp;Child support must be paid until the child reaches the age of 18 or graduates high school, whichever is later. If a child is no longer attending high school and is not living with or dependent upon a parent, then child support may end before age 18. If a child is more than 18 years of age and still attends high school, support will continue until the child has completed high school, up to age 19, unless otherwise ordered or agreed.

Special rules may apply to disabled children. A child support order may last well beyond a disabled child’s 18th birthday. How long depends on the child’s ability to be independent.

A court can order or change child support only until a child turns age 18, with the exception of handicapped children and those still in high school after age 18. This is true even when a child over 18 is entirely dependent upon his parents. If parents agree in a court order to support a child beyond the age of 18 (to pay for college, for example), then the court can enforce that agreement.

Courts cannot order support for a child born out of wedlock until paternity is determined. Support must then be paid from the child’s birth until “emancipation” (age 18 or independence).

What if court-ordered support isn't paid?

All support orders must be paid. Payment can be made in one of three ways.


	Most common is the “wage order” in which the amount of child support is taken directly from the wages of the person owing support. Or child support may be taken from a bank account.
	Self-employed persons are required to post cash bonds that may be used if the payor misses a payment. The payee is paid from the bond. The payor must reimburse the bond fund.
	A “reporting” order is issued by the court when a parent is unemployed. The parent must report to the Child Support Enforcement Agency (CSEA) regularly about their job search and income.


A CSEA support officer can seek to enforce an order by filing contempt motions and by garnishing wages or bank accounts. The CSEA can take certain income to meet past due support. For example, a tax refund, company bonus or similar lump sum can be taken to pay long overdue child support.

Certain licenses cannot be renewed for those who fail to pay child support. For instance, recreational, professional and drivers’ licenses cannot be renewed if a license-holder owes past due child support.

Can I deny companionship/visitation if my ex doesn't pay support? Can I stop paying support if my ex denies visitation/companionship?

No! If you deliberately fail to obey these court orders, you could be found in contempt of court. Contempt is punishable by a jail sentence, a fine, attorney fees, and court costs. Also, if your ex seeks a change of custody, your deliberate withholding of visitation or child support will be an important factor in deciding who should be the residential parent. Use the law to enforce court orders.

This article is meant to give you general information and not to give you specific legal advice.Prepared by Community Legal Aid Services, Inc. Updated May 2012. CE-38-F165-CLAS
"
119,http://www.communitylegalaid.org/node/141,Civil Stalking Fact Sheet,Orders of Protection,,Family Law,"Civil Stalking Fact Sheet: What you should know about Civil Stalking and Sexually Oriented Offense Protection Orders

What is a Civil Stalking or Sexually Oriented Offense Protection Order?

It is much like a domestic violence Civil Protection Order. These orders can protect victims even if they are not a family or household member of the abuser. Victims who have been threatened with physical harm or mental distress by an abuser more than once recently can seek a Civil Stalking Protection Order (CSPO). Victims of a sexual offense can seek a Sexually Oriented Offense Protection Order after the first threat.

In this fact sheet they will both be referred to as CSPOs.

How can I obtain a CSPO?

A victim can file a petition with the court of common pleas general division (not domestic relations).&nbsp; If the stalker is under 18 years old, the petition must be filed in juvenile court. The petition must be filed in the county where the victim lives. Protection order forms are available from the clerk of the common pleas court. There is no filing fee.

Can I get immediate protection?

You can ask the court to issue an ex parte (immediate) protection order before the full hearing. You will have to meet with the judge or magistrate to testify. The judge will issue an ex parte protection order you are in an immediate and present danger. ""Immediate and present danger"" exists if either the stalker has threatened bodily harm or has been convicted of menacing by stalking or a sexually oriented offense.

What happens once I get an ex parte CSPO?

The court will schedule a full hearing within 10 days. The petition must be delivered by the sheriff to the stalker. At the hearing, you and your stalker can present testimony, witnesses and other evidence to prove or disprove the stalking. If the judge believes that the stalking occurred and you are in danger, the judge will issue a Full Hearing CSPC. This order should be delivered to the stalker on the same day it is issued. It is a valid order which police and sheriff’s departments must enforce.

How can a CSPO protect me?

All CSPOs prohibit the stalker or sexual offender from harming, threatening, following, harassing, contacting, or forcing sexual relations on the victim. A CSPO can also:


	require the stalker or sexual offender to stay away from you;
	prohibit the stalker or sexual offender from shutting off your utilities, canceling insurance or health benefits, or interfering with your phone service or mail delivery; and
	prohibit the stalker from removing or harming your property or pets.


A CSPO may contain other terms to protect you including:


	prohibit the stalker or sexual offender from entering your residence, school, business, or place of employment or that of your family or household;
	prohibit the stalker from possessing firearms or other deadly weapons; and
	that it cannot be waived or nullified just because you invite or consent to the stalker entering your residence, school, business, or place of employment.


However, a CSPO, unlike a domestic violence CPO, cannot include orders for spousal or child support, custody, visitation, personal property or motor vehicles.

How long is my CSPO valid?

A CSPO will remain valid until the date listed in the order, up to five years. You can seek an extension by filing a motion before it ends.

What are the penalties for violating a CPO or CSPO?

The penalties are the same for violating a CPO or a CSPO. A first conviction is a first degree misdemeanor, punishable by up to six months in jail and/or a fine up to $1,000. A second or additional conviction is a felony of the fifth degree, punishable by a mandatory prison term of six to twelve months, and/or a fine up to $2,500.

Is a CPO or a CSPO issued in one county enforceable in other counties or states?

Yes. If a victim flees, law enforcement and courts in the new county must enforce the protection order.

A victim can register a protection order in the new county by filing a certified copy of the protection order with the municipal court (for criminal orders) or the court of common pleas (for civil orders) in the new county. By registering your CPO or CSPO, you put local law enforcement on notice that the order exists. However, law enforcement must enforce a CPO or CSPO whether it is registered or not.

If I request a CSPO, can my stalker or sexual abuser also obtain a protection order against me?

No, unless:


	the stalker or sexual offender files a separate petition at least 48 hours before the full hearing; and
	the stalker or sexual offender presents evidence that convinces the judge that you were also a stalker or sexual offender.


Otherwise, the court has no authority to issue a mutual protection order against you.

Can a victim advocate (non-attorney) accompany me to all the hearings?

Yes. However, in most courts a non-attorney victim advocate cannot present arguments or evidence (act like an attorney) at the hearing. The victim, if she is not represented by an attorney, must present her own case to the court.

This article is meant to give you general information and not to give you specific legal advice. Prepared by Community Legal Aid Services, Inc. Updated June 2012. CE-89-F250-CLAS
"
147,http://www.communitylegalaid.org/node/181,"Child Abuse and Neglect:  Recognizing, Reporting & Responding for Mandated Professionals",,,Family Law,"Child Abuse and Neglect:&nbsp; Recognizing, Reporting &amp; Responding for Mandated Professionals

A free CLE for Legal Aid attorneys, volunteers and caseworkers

2.75 credit hours have been requested from the Ohio Supreme Court

Tuesday, October 27, 2015

9:00 a.m. – 12:00 p.m.

Summit County Juvenile Court

(First Floor Conference Room)
650 Dan Street
Akron, OH 44310

Click Here to Register
Registration Deadline is Tuesday, October 20, 2015

Course Description

To familiarize participants with their legal mandate for reporting suspected child abuse and neglect.&nbsp; In addition, it will provide a comprehensive understanding to increase their recognition and response to child abuse and neglect.

Speakers

Joseph Kernan graduated from the University of Akron School of Law in December 1992 and passed the Ohio Bar exam in February 1993. He spent thirteen 13 years in private practice primarily in the areas of juvenile, domestic relations and bankruptcy law. Mr. Kernan has been a Program Attorney in the Summit County Court Appointed Special Advocate (CASA) program since November 2006.

&nbsp;

Beth Cardina is a licensed social worker with almost 30 years of experience in the child welfare and juvenile court system. She currently serves as the program coordinator for the CASA/GAL program of Summit County, one of the largest programs in Ohio. She has extensive experience working with foster and adoptive parents in both the public and private sectors. In addition, she is an approved trainer for the Ohio Child Welfare Training Program and former trainer for the Supreme Court of Ohio Judicial College. Ms. Cardina currently serves on the Board of the Akron Area Association for the Education of Young Children and is a graduate of the Child and Family Leadership Exchange.

Both speakers have extensive knowledge in the subject of reporting child abuse.

Click Here to Register
Registration Deadline is Tuesday, October 20, 2015

&nbsp;
"
168,http://www.communitylegalaid.org/node/217,CLE: Negotiating,,,Family Law,"What You Need to Know about Negotiating

A&nbsp;free&nbsp;CLE for Legal Aid attorneys and volunteers.
3 hours of CLE credit will be applied for those who attend both sessions.

Summit County
Friday, May 13th, 2016
8:30 AM - 10 AM
Friday, May 20th, 2016
8:30 AM - 10 AM

American Red Cross of Summit, Portage, and Medina Counties
501 W Market Street
Akron, OH 44303

Register Here

Course Description

The course articulates theories behind negotiating strategies, with the second session allowing time for practice.&nbsp;&nbsp;

Speaker

Bill Dowling, a litigator of thirty plus years of experience, now focusing his work on alternative dispute resolution who is also of counsel to Buckingham Doolittle, &amp; Burroughs will present.&nbsp;

Register Here

More Information

Contact Collin T. Hayes
330.983.2575 or chayes@communitylegalaid.org
"
191,http://www.communitylegalaid.org/node/243,Columbiana County Job & Family Services Info Fair,,,Family Law,"CCDJFS Informational Fair

Attend this free informational fair with over 40 community service providers, charities, and businesses. Legal Aid will be attending to provide information and answer questions about our services.

Wednesday, April 27, 2016
9 AM - 12 PM
7989 Dickey Dr., Ste 2, Lisbon, OH 4432
2nd Floor Community Room

See the flyer below for a full list of the organizations that will be attending.

&nbsp;


&nbsp;
"
207,http://www.communitylegalaid.org/node/262,Civil Protection Orders and Civil Stalking or Sexually Oriented Offense Protection Orders,,,Family Law,"Civil Protection Orders and&nbsp;Civil Stalking or Sexually Oriented Offense Protection Orders

There are two types of protection orders in Ohio. One is a Civil Protection Order.
The other is a Civil Stalking or Sexually Orientated Offense Protection Order.
Either can order an individual to stay away from and not contact you. A protection
order can last for up to five years. A violation of either order is a criminal offense.

Civil Protection Order (CPO)

A CPO can include orders for children. The court can award temporary child
custody, visitation and support. These orders only last as long as the CPO is in
effect. The court can also award the use of a joint residence, personal property, or
a vehicle.
A person applying for a CPO must have one of these relationships with the abuser:
 You lived with the abuser and are or were married to the abuser; or
 In the last five years, you lived with the abuser in a relationship that
resembles marriage; or
 You lived with the abuser and the abuser is or was related to you through
blood, marriage, or a relationship resembling marriage; or
 You have a child with the abuser.
To obtain a CPO, you must show that the abuser harmed you. You must prove that
your abuser harmed you or a family or household member by:
o attempting to cause serious bodily injury; or
o recklessly causing bodily injury; or
o child endangerment or child abuse; or
o rape, gross sexual imposition, or other sexually orientated offense; or
o harassing two or more times in a way that made you fearful of harm.
These acts must happen close in time.

GET LEGAL HELP with a protection order, divorce, child support, credit or
debt, public benefit or housing problem. Call Community Legal Aid Services
at 1-800-998-9454 or apply 24/7 online at www.communitylegalservices.org

&nbsp;

STALKING CIVIL PROTECTION ORDER OR&nbsp;SEXUALLY ORIENTATED OFFENSE PROTECTION ORDER

This order helps protect victims of sexual assault or stalking. A
Common Pleas Court issues this order. If the offender is a minor,
Juvenile Court hears the case.
This order does not require any type of family relationship.
You must show that your abuser harmed you by:
 harassing you two or more times in a way that made you fear harm. These
acts must happen close in time; or
 rape, gross sexual imposition or other violent acts that have a sexual
motivation.

&nbsp;

OBTAINING A PROTECTION ORDER

It is best to have a lawyer or legal advocate help you. Contact your local
domestic violence shelter for help. Ask for an interpreter, if you need
help communicating.
The first step is to file a petition with a court. Clerks of court have blank petitions.
There is no cost to file a petition for a protection order.
You can ask for immediate protection. The court can grant an order the same day
you request it. You must show there is an immediate danger.
Then, the court will set a full hearing date and time. The full hearing will be in the
next 7 to 10 days. At the full hearing, the abuser will have a chance to contest your
version of events.
At the hearing, you will need to prove what you said in the petition. You do this by
presenting evidence. Your testimony is evidence. So is the testimony of other
witnesses. Your witnesses must have direct knowledge. They must have seen the
abuse or threat or the result of the abuse, such as bruises.
A full hearing protection order lasts for a specific time, up to 5 years. It can be
extended before it expires. The protection order can prohibit contact, threats, and
stalking. It can include other protections. A CPO can include temporary orders for
child custody and support and possession of property and a vehicle.
IF YOU NEED SHELTER due to domestic violence, call ODVN 800-934-9840 or
log on to http://www.odvn.org/survivor/shelter.html to find help and the shelter
nearest you.

&nbsp;

This article is meant to give you general information and not to give you specific legal advice.
Prepared by Community Legal Aid Services, Inc. Updated April 2016 CE-37-F569-CLAS
"
215,http://www.communitylegalaid.org/node/273,Trumbull County Family Law Workshop - Divorce or Dissolution without Children,,,Family Law,"Divorce/Dissolution Workshop - Free and Open to the Public

&nbsp;

The Trumbull County Family Court and Community Legal Aid are offering an educational workshop designed to help self-represented litigants understand the process, requirements, and forms for pursuing a divorce or dissolution through the Trumbull County Family Court. This is an educational workshop ONLY. You will not receive legal counsel in regards to your case.

&nbsp;

Parties who do not have minor or dependent children related to the marriage/relationship may attend the Divorce/Dissolution without Children workshop scheduled:

&nbsp;

Thursday, November 17th

9:30 a.m. until&nbsp; 2:30 p.m. 

Plan to arrive by 9:15 a.m. - no seats will be held after 9:30 a.m. even if pre-registered.

The Workshop will be held at the Cortland Branch Library

578 Lakeview Drive, Cortland, OH.

&nbsp;

Pre-registration is strongly suggested.&nbsp; Register online now or call Jodi Roberts at 330-983-2671.

Registrants will need to complete the Workshop Worksheets available below. Bring the completed worksheets and requested information to the Workshop. You must also bring a valid, non-expired State ID or Driver's License to get documents notarized at the Workshop.
"
216,http://www.communitylegalaid.org/node/274,Trumbull County Family Law Workshop - Divorce or Dissolution with Children,,,Family Law,"Trumbull County Family Law Workshop - Divorce or Dissolution with Children

&nbsp;

Divorce/Dissolution Workshop - Free and Open to the Public

The Trumbull County Family Court and Community Legal Aid are offering an educational workshop designed to help self-represented litigants understand the process, requirements, and forms for pursuing a divorce or dissolution through the Trumbull County Family Court. This is an educational workshop ONLY. You will not receive legal counsel in regards to your case.

&nbsp;

Parties who have minor or dependent children related to the marriage/relationship may attend the Divorce/Dissolution with Children Workshop scheduled:

&nbsp;

Wednesday, November 30th

9:30 a.m. until 2:30 p.m

Plan to arrive by 9:15 a.m. - no seats will be held after 9:30 a.m. even if pre-registered.

The Workshop will be held at the Liberty Branch Library

415 Churchill-Hubbard Rd., Youngstown, OH

&nbsp;

PLEASE DO NOT bring children to this workshop.

Pre-registration is strongly suggested. Register online now or call Jodi Roberts at 330-983-2671.

Registrants will need to complete the Workshop Worksheets available below. Bring the completed worksheets and requested information to the Workshop. You must also bring a valid, non-expired State ID or Driver's License to get the documents notarized at the Workshop.

&nbsp;
"
217,http://www.communitylegalaid.org/node/275,Trumbull County Family Law Workshop - Custody/Visitation Matters,,,Family Law,"Trumbull County Family Law Workshop - Custody and Visitation Matters

&nbsp;

Custody/Visitation Matters Workshop - Free and Open to the Public

&nbsp;

The Trumbull County Family Court and Community Legal Aid are offering an educational workshop designed to help self-represented litigants understand the process, requirements, and forms for pursuing custody or visitation related matters through the Trumbull County Family Court. This is an educational workshop ONLY. You will not receive legal counsel in regards to your case.

&nbsp;

Parties who have issues related to custody or visitation are welcome to attend:

&nbsp;

Wednesday, December 7th

9:30 a.m. until 2:30 p.m.

Plan to arrive by 9:15 a.m. - no seats will be held after 9:30 a.m. even if pre-registered.

The Workshop will be held at the Liberty Branch Library

415 Churchill-Hubbard Rd., Youngstown

&nbsp;

Pre-registration is strongly suggested. Register online now or call Jodi Roberts at 330-983-2671.

&nbsp;

Registrants will need to complete the Workshop Worksheets available below. Bring the completed worksheets and requested information to the Workshop. You must also bring a valid, non-expired State ID or Driver's License to get documents notarized at the Workshop.

&nbsp;

Please DO NOT bring children to the Workshop.

&nbsp;
"
220,http://www.communitylegalaid.org/node/278,Austintown attny shares how to 'divorce with dignity' (Akron Legal News),,,Family Law,"Austintown atty shares how to ‘divorce with dignity’

Pictures

&nbsp;

SHERRY KARABIN
Legal News Reporter
Published: November 15, 2016

Divorce and dignity—two words that are seldom used together. But Austintown attorney Melissa Rocci believes that with the right tools, it’s definitely possible to “divorce with dignity.”

It’s an idea she began embracing after going through her own divorce about 14 years ago. In 2002, Rocci split from her husband Amar Dasari, the father of her two daughters, Selena, 22 and Ava, 17.

“I know firsthand both the freedom and the struggles of raising children as a single parent,” she said.

“I now use the simple methods that I have learned to help my clients through the process,” said Rocci, who primarily handles divorce and custody matters. “Helping them to diffuse emotions and focus on the positive parts of their life while envisioning a peaceful happy future, they can settle their cases faster and preserve family relationships. A client with a positive attitude not only helps their case, but their children and their future.”

In 2014 Rocci published the book, “Courageous Wings Within: Growing Through Divorce to Live an Extraordinary Life,” in which she discusses overcoming some of her own challenges.

“In the book I talk about my personal journey through divorce and how I positively transformed my life,” said Rocci. “I want people to know that you are not alone and you are not a failure. Rather you are on a journey of self-discovery and happiness.”

Born and raised in Austintown, Rocci received her bachelor’s degree in English language and literature from Youngstown State University and her juris doctor from California Western School of Law in San Diego.

Rocci, who is licensed in California and Ohio, spent a year at a law firm in San Diego.

She moved back to Ohio when her oldest daughter was born, taking a job at Rural Legal Aid in Troy.

Prior to starting her own law practice in February 2005, she served as an assistant law director for the city of Newark and worked as an associate at the Engler-Vivo law firm.

A certified family law mediator, Rocci encourages all her clients to use mediation and negotiation to work out their divorce settlements, which she said reduces the stress and expense of a court battle. She is a court-appointed mediator for both the domestic relations courts in both Mahoning and Columbiana counties.

“I believe my clients want more than just legal help,” she said. “One of the most enjoyable parts of my job is helping a client who walks in the door scared and anxious to come out of this process uplifted and ready to begin the next chapter of his or her life.

“No one gets married to get divorced,” said Rocci. “And we can’t control what happens to us. But I believe very strongly that we can choose how we respond to what happens to us. There are simple tools that we can use to change our lives.”

Her legal assistant, Terrie Crogan, described Rocci as a “huge blessing in my life as well as in her clients’ lives. She puts her clients at ease because she has gone through the process herself and she fully understands their fears and emotions,” said Crogan.

Outside of her law practice, Rocci often speaks about divorce and other topics. Most recently she did so at an event for Empowering Women in the Mahoning Valley. She also posts inspirational messages on her Facebook page “Attorney Melissa Rocci.”

In addition, she volunteers at Community Legal Aid Services Inc.’s pro se divorce clinic on a regular basis. The clinic is located at Community Legal Aid’s offices in downtown Youngstown.

“My job at Rural Legal Aid shaped my philosophy about giving back,” said Rocci. “Pro bono work is really important. A lot of people can’t afford a lawyer, but they need access to the court justice system.”

Her efforts in the pro se clinic earned her Community Legal Aid’s Mahoning County Volunteer of the Year Award. The award was presented on Sept. 12 at The Mahoning County Bar Association Opening of Courts luncheon at Mount Carmel Hall in Youngstown.

“Melissa has been one of our volunteers since 2008,” said Steven McGarrity, associate director of Community Legal Aid. “She volunteers at our pro se divorce clinic once a month.

“She assists our clients at the clinic with simple divorces who need assistance filing,” said McGarrity. “We do not have the staff to do it. She walks them through the process of filling out the paperwork and explains how to represent themselves at court. I think her work in her private practice to help people ‘divorce with dignity’ really makes a difference in the lives of her clients who are going through some challenging times.”

In 2013, Rocci joined forces with&nbsp;Crogan and Robyn Podboy&nbsp;to found the Happiness Coalition. The organization features&nbsp;a variety of programs like women’s empowerment gatherings,&nbsp;tropical&nbsp;retreats/conferences, Infinite Possibilities workshops and&nbsp;divorce support groups, aimed at helping participants to lead happier and more fulfilling lives. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;

“We&nbsp;inspire people to change their perception, thoughts and practices and to tap into the magic of life and amp up their happiness,” said Podboy, a&nbsp;life coach and of owner of RP Life Consulting.&nbsp;“Everyone has the power to&nbsp;create the life they truly desire.&nbsp;Inspiring others to lead happier, more fulfilling lives is our true passion. It is very rewarding to see others rediscover themselves&nbsp;as they take this journey toward personal growth.&nbsp;

“Melissa is very passionate about the work that she does to help others&nbsp;become empowered,” said Podboy. “She believes and practices what she teaches in her own life. Melissa is always inspiring others to live&nbsp;an extraordinary life with more love, peace and joy.”

“We explain to our clients that happiness is a choice,” said Crogan. “Whatever type of energy a person puts out in the universe is what they get back.

“I’ve watched people walk through our doors for the very first time with their chins on the ground and ultimately leave completely turned around.”

Rocci is a member of The Mahoning County Bar Association, where she serves on the continuing legal education committee. She is also a member of the Austintown Rotary and the Mahoning Valley chapter of Polka Dot Powerhouse, which seeks to create “genuine connections of positive, drama-free, action-forward women.”

In the future Rocci said she would like to develop an online program or app so more people going through divorce could benefit from her legal experience and life tools. She would also like to create a continuing legal education course for divorce and custody attorneys that addresses how to meet the unique needs of their clients.

“I will continue to make the most of each one of my days and encourage all who come across my path to do the same,” said Rocci.

Rocci’s book can be purchased on Amazon.com. For more information on the Happiness Coalition go to (http://happinesscoalition.com/).
"
225,http://www.communitylegalaid.org/node/283,Trumbull County Family Law Workshop - Divorce or Dissolution without Children,,,Family Law,"Divorce/Dissolution Workshop - Free and Open to the Public

&nbsp;

The Trumbull County Family Court and Community Legal Aid are offering an educational workshop designed to help self-represented litigants understand the process, requirements, and forms for pursuing a divorce or dissolution through the Trumbull County Family Court. This is an educational workshop ONLY. You will not receive legal counsel in regards to your case.

&nbsp;

Parties who do not have minor or dependent children related to the marriage/relationship may attend the Divorce/Dissolution without Children Workshop scheduled:

&nbsp;

Tuesday, January 10th 2017

Starting Promptly at 9:00 a.m. - please arrive by 8:45 a.m.

The Workshop will be held in the Conference Room at the Trumbull County Family Court

220 S. Main Avenue, Warren

&nbsp;

PLEASE DO NOT bring children to this workshop and park in the rear parking lot.

&nbsp;

Pre-registration is strongly suggested. Call Jodi Roberts at 330-983-2671 or

Register Online.

&nbsp;

Registrants will need to complete the Workshop Worksheets available below. Bring the completed worksheets and requested information to the Workshop. You must also bring a valid, non-expired State ID or Driver's License to get the documents notarized at the Workshop.

&nbsp;
"
